"id","curso","aula","link1","link2","tempo"
2796,"VENDEDOR DE ELITE","O melhor curso da minha vida","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=dba8d72f-1318-4e9f-a6ef-8b5b277488bb","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=embed","00:04:30"
2797,"VENDEDOR DE ELITE","Habilidade do Futuro Abril 2020 ep 1 1","https://www.youtube.com/watch?v=kFTfNJT8mYQ&ab_channel=KeepLearningSchool",NULL,"00:25:24"
2798,"VENDEDOR DE ELITE","Habilidade do Futuro Abril 2020 ep 2 2","https://www.youtube.com/watch?v=2TCu_7E1jTY&ab_channel=KeepLearningSchool",NULL,"00:16:22"
2834,"VENDEDOR DE ELITE","Desafios da Venda Interna Part. Ketlin Speranza","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=cbc1b28e-f7be-4921-8e04-985cfa16fff1","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=embed","01:34:13"
2813,"VENDEDOR DE ELITE","UM POSSÍVEL FIM","https://www.youtube.com/watch?v=Vfri0EBSElQ&ab_channel=KeepLearningSchool",NULL,"00:16:52"
2799,"VENDEDOR DE ELITE","Habilidade do Futuro Abril 2020 ep 3 3","https://www.youtube.com/watch?v=PCGAzpsQYrw&ab_channel=KeepLearningSchool",NULL,"00:19:44"
2800,"VENDEDOR DE ELITE","Aula Start do RC (Íntegra)","https://www.youtube.com/watch?v=thB_SOqA52I&ab_channel=KeepLearningSchool",NULL,"00:24:42"
2801,"VENDEDOR DE ELITE","MITO DO ARTISTA","https://www.youtube.com/watch?v=8YcAmvV7jwM&ab_channel=KeepLearningSchool",NULL,"00:34:02"
2802,"VENDEDOR DE ELITE","MITO DO DOM","https://www.youtube.com/watch?v=WjDCeK-6G3I&ab_channel=KeepLearningSchool",NULL,"00:28:01"
2803,"VENDEDOR DE ELITE","MITO DA CRIAÇÃO","https://www.youtube.com/watch?v=4w42M03bBtU&ab_channel=KeepLearningSchool",NULL,"00:20:47"
2804,"VENDEDOR DE ELITE","MITO DO ACASO","https://www.youtube.com/watch?v=SNsBusB6-x4&ab_channel=KeepLearningSchool",NULL,"00:21:57"
2805,"VENDEDOR DE ELITE","INTRODUÇÃO AOS BLOQUEIOS EDUCACIONAIS","https://www.youtube.com/watch?v=wQnqk8yDkkY&ab_channel=KeepLearningSchool",NULL,"00:14:06"
2806,"VENDEDOR DE ELITE","BLOQUEIO DO GABARITO","https://www.youtube.com/watch?v=f360EbeBQeM&ab_channel=KeepLearningSchool",NULL,"00:43:49"
2693,"WI-FI PREMIUM RESIDENCIAL","Introdução ao Curso Wi-Fi","https://b-vz-05e06853-571.tv.pandavideo.com.br/7b362523-9a01-4f15-8109-088a738432b7/playlist.m3u8",NULL,"00:07:01"
2698,"WI-FI PREMIUM RESIDENCIAL","Potência e atenuação - Impacto no Sinal do Wi-Fi","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=1b6b1b91-420e-4dac-805c-746a96960ceb",NULL,"00:26:17"
2694,"WI-FI PREMIUM RESIDENCIAL","Ondas eletromagnéticas - Conceitos","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=51ff432c-00eb-4375-a4b9-caa7e2aedc07",NULL,"00:25:00"
2695,"WI-FI PREMIUM RESIDENCIAL","Ondas Eletromagnéticas - Estrutura","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=55df8300-7d1c-4b68-aaed-9dc272c5e0cb",NULL,"00:24:22"
2696,"WI-FI PREMIUM RESIDENCIAL","Propagação de onda","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=31d7ed4f-4cbf-4610-b603-cfc313202c4f",NULL,"00:16:52"
2718,"WI-FI PREMIUM RESIDENCIAL","Encerramento do Curso","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=98952ee3-08c0-4246-9b18-ea68aa7f28f4",NULL,"00:02:35"
2716,"WI-FI PREMIUM RESIDENCIAL","Survey Passivo Dual-Band","https://b-vz-05e06853-571.tv.pandavideo.com.br/2a9fd374-6deb-4152-a560-59eb6abcb397/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=8bd0de90-5010-409a-b12a-e813a9b993e9","00:57:01"
2697,"WI-FI PREMIUM RESIDENCIAL","Potência e atenuação - Unidades","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=8adab1c1-7f2f-4d6d-95b0-b3662f741882",NULL,"00:23:48"
2717,"WI-FI PREMIUM RESIDENCIAL","Survey Ativo - Análise e conclusão da instalação Dual-Band","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=dbc12b14-330f-47fc-baf7-8ee28c469d6c",NULL,"00:41:02"
2715,"WI-FI PREMIUM RESIDENCIAL","Survey Preditivo Dual-Band","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=df400652-79d8-4436-83a1-92d570f83e11",NULL,"00:35:19"
2714,"WI-FI PREMIUM RESIDENCIAL","Survey! A etapa mais importante de todas","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=9c2074c4-ac2d-4131-b217-09800fcd6c90",NULL,"00:11:05"
2712,"WI-FI PREMIUM RESIDENCIAL","Comparação entre WiFi 7 (802.11be) e LTE (4G)","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=1ee658c7-b0db-4a4a-aeea-2d792a65022c",NULL,"00:06:06"
2709,"WI-FI PREMIUM RESIDENCIAL","Tecnologia","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=8d2912df-314f-4af2-abe9-0c82febd7172",NULL,"00:06:44"
2708,"WI-FI PREMIUM RESIDENCIAL","Wi-Fi 6 e Wi-Fi 7","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=bdf29c98-8b6b-4c37-ac5d-f46a2d312748",NULL,"00:12:59"
2707,"WI-FI PREMIUM RESIDENCIAL","Wi-Fi 5","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=1508f8af-09fb-4962-960a-d3f21660c5b2",NULL,"00:06:41"
2706,"WI-FI PREMIUM RESIDENCIAL","Wi-Fi 1 ao Wi-Fi 4","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=8d53fb86-bddc-47d3-8d7a-d08a61b0f0b6",NULL,"00:11:16"
2700,"WI-FI PREMIUM RESIDENCIAL","Frequências do Wi-Fi - 2,4Ghz, 5Ghz e 6Ghz","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=81e66e21-3b6f-4b1a-b2c2-a5ecb0bf4526",NULL,"00:10:55"
2705,"WI-FI PREMIUM RESIDENCIAL","Estabelecimento dos Padrões Wi-Fi","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=37eef060-7f0e-45ab-a62d-47d663e3cff3",NULL,"00:12:16"
2704,"WI-FI PREMIUM RESIDENCIAL","Interferência e Relação Sinal Ruído - SNR","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=660af48e-f2a3-4c4a-a207-1cac535c929d",NULL,"00:17:25"
2703,"WI-FI PREMIUM RESIDENCIAL","Velocidades Teóricas do Wi-Fi","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=55146825-a562-4863-a638-9d781e096e29",NULL,"00:35:58"
2702,"WI-FI PREMIUM RESIDENCIAL","Canais e largura de banda - 5Ghz e 6Ghz","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=409ad983-a08f-4d6d-9673-8689095c2980",NULL,"00:15:47"
2701,"WI-FI PREMIUM RESIDENCIAL","Canais e largura de banda - 2.4Ghz","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=966e54a1-f22f-4bee-9c08-b18d3f053e38",NULL,"00:15:24"
2984,"WIFEED CAPTIVE PORTAL OU HOTSPO","COMO O PROVEDOR PODE USAR O HOTSPOT COMO ESTRATEGIA DE MARKETING","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=cb7a9850-3fbf-46b2-8917-58d91db11194",NULL,"00:29:44"
2985,"WIFEED CAPTIVE PORTAL OU HOTSPO","COMO PROVEDORES PODEM GANHAR DINHEIRO REVENDENDO HOTSPOT","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=5079ba2a-238d-43f4-8186-6d99d1230796",NULL,"00:20:18"
2986,"WIFEED CAPTIVE PORTAL OU HOTSPO","DEMONSTRACAO DA PLATAFORMA WIFEED","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=f7c2da6e-bb8e-4c69-99fb-cf2a35693a0b",NULL,"00:13:05"
2987,"WIFEED CAPTIVE PORTAL OU HOTSPO","ASPECTOS TECNICOS COMO INSTALAR E CONFIGURAR HOTSPOT WIFI","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=b2d6cb72-edc5-4ab7-a794-2bbd8ce34f2b",NULL,"00:34:36"
2983,"WIFEED CAPTIVE PORTAL OU HOTSPO","CONCEITO E APLICACAO DE CAPTIVE PORTAL OU HOTSPOT WI-FI","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=68ace2d5-b70c-4e7e-9705-9b82eced04d7",NULL,"00:24:19"
3150,"WiFi Premium","4-2-1 - 802.11 Vulgo Wifi","https://b-vz-05e06853-571.tv.pandavideo.com.br/a4bd5f74-dfef-415f-a992-0a3cfcef8d3f/playlist.m3u8",NULL,"00:19:29"
3151,"WiFi Premium","4-2-2 - Como wi-fi transmite os dados? Qual velocidade máxima?","https://b-vz-05e06853-571.tv.pandavideo.com.br/3cc5b56d-b996-4dc9-ae76-0829e19e07bd/playlist.m3u8",NULL,"00:19:40"
3158,"WiFi Premium","4-3-5 - Survey Ativo (testes)","https://b-vz-05e06853-571.tv.pandavideo.com.br/e3a3c497-6f88-4f3c-bc13-afee3a8559ee/playlist.m3u8",NULL,"00:15:13"
3159,"WiFi Premium","4-4-1 - Como encontrar problemas no wi-fi","https://b-vz-05e06853-571.tv.pandavideo.com.br/8699c684-1d0b-4210-ad31-c63e996abb1b/playlist.m3u8",NULL,"00:27:58"
3148,"WiFi Premium","4-1-4 -Tipos de Antena e Propagação de Onda","https://b-vz-05e06853-571.tv.pandavideo.com.br/26c31180-6664-4e53-ad11-5f3375b9c856/playlist.m3u8",NULL,"00:52:21"
3156,"WiFi Premium","4-3-3 - Survey Passivo","https://b-vz-05e06853-571.tv.pandavideo.com.br/f93ba8bf-7ead-4393-a47c-bfdd40141a3c/playlist.m3u8",NULL,"00:30:44"
3147,"WiFi Premium","4-1-3 - Propagação da onda, Potencia, Atenuação e Ampliação de sinal","https://b-vz-05e06853-571.tv.pandavideo.com.br/520dbc20-71ab-4b8d-9897-8dc3223c2c32/playlist.m3u8",NULL,"00:52:46"
3146,"WiFi Premium","4-1-2 - Ondas Eletromagnéticas, o Principio do WIFI","https://b-vz-05e06853-571.tv.pandavideo.com.br/d92ef0f4-a171-45bd-a8a8-c7f64e6ea83f/playlist.m3u8",NULL,"00:30:32"
3152,"WiFi Premium","4-2-3 -  Dominando o 2.4Ghz","https://b-vz-05e06853-571.tv.pandavideo.com.br/829d070b-9953-4f3e-bc75-d314ee806829/playlist.m3u8",NULL,"00:12:34"
3157,"WiFi Premium","4-3-4 - Instalação e configuração","https://b-vz-05e06853-571.tv.pandavideo.com.br/a4faa3a4-a40c-426b-bdcd-bccecdb11ea6/playlist.m3u8",NULL,"00:21:17"
3155,"WiFi Premium","4-3-2 - Survey Preditivo (Projeto)","https://b-vz-05e06853-571.tv.pandavideo.com.br/ebeb2c1c-ff0b-4710-a0ba-df8cd36939fa/playlist.m3u8",NULL,"00:28:29"
3154,"WiFi Premium","4-3-1 - Survey! A etapa mais importante de todas","https://b-vz-05e06853-571.tv.pandavideo.com.br/5a0d83ca-b79d-4143-894f-c9604d229979/playlist.m3u8",NULL,"00:08:13"
3835,"WiFi Premium","Aula Tira Dúvidas Ao Vivo - 19/04/2022","https://b-vz-05e06853-571.tv.pandavideo.com.br/cffcfc72-6170-4ac8-8e2d-44290224b4f8/playlist.m3u8",NULL,"01:31:07"
3153,"WiFi Premium","4-2-4 - Dominando o 5Ghz e 6Ghz","https://b-vz-05e06853-571.tv.pandavideo.com.br/fbb42ccb-4a77-4783-8879-d935153e51e4/playlist.m3u8",NULL,"00:12:33"
3145,"WiFi Premium","4-1-1 - Introdução","https://b-vz-05e06853-571.tv.pandavideo.com.br/676db21e-8c52-48df-b7e4-b57ae490334a/playlist.m3u8",NULL,"00:08:36"
3149,"WiFi Premium","4-1-5 - Interferência e SNR","https://b-vz-05e06853-571.tv.pandavideo.com.br/2ffbb0e8-cb62-4200-951d-538f7b409c90/playlist.m3u8",NULL,"00:17:58"
2774,"WORKSHOPS AO VIVO","CULTURA DO ENCANTAMENTO","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=6ce4794e-d1f7-43f2-94bb-9037c17672be",NULL,"01:25:58"
2779,"WORKSHOPS AO VIVO","WI-FI NA INSTALAÇÃO","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=e78ea73b-7b16-4bfd-bf6e-c57fa6569579",NULL,"02:57:53"
2775,"WORKSHOPS AO VIVO","DESVENDANDO O SUPORTE TÉCNICO","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=5d215ef1-4e16-4c27-aa4a-58a61ebada00",NULL,"02:18:21"
2773,"WORKSHOPS AO VIVO","GESTÃO DE INADIMPLÊNCIA","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=fa3799ec-9aa2-4f33-834e-654a12726758",NULL,"01:58:22"
2772,"WORKSHOPS AO VIVO","A INSTALAÇÃO PERFEITA - DA TEORIA À PRÁTICA","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=fe438d20-f2bf-467a-ade5-24cb5dc35464",NULL,"02:05:17"
2771,"WORKSHOPS AO VIVO","​​SUCESSO DO CLIENTE NO SUPORTE","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=a8a50f5f-34c5-44d4-9357-4ff7ee1d47b9",NULL,"01:26:35"
2770,"WORKSHOPS AO VIVO","SEGURANÇA EM EQUIPES TÉCNICAS","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=ef1833f9-85c2-421a-a470-bb78688f44e4",NULL,"01:36:10"
2776,"WORKSHOPS AO VIVO","RETENÇÃO DE CLIENTES","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=2a53216e-fda4-46ab-b76e-1c12eb6c0644",NULL,"01:27:08"
2777,"WORKSHOPS AO VIVO","WI-FI PARA VENDAS E PRODUTOS","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=8834f0bf-b44a-45c3-99e5-425ecfd565ed",NULL,"02:00:10"
2778,"WORKSHOPS AO VIVO","WI-FI PARA SUPORTE E MANUTENÇÃO","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=d3793966-6b79-4fe3-a548-276f88626625",NULL,"02:31:01"
3834,NULL,"Finalizando o monitoramento","https://b-vz-05e06853-571.tv.pandavideo.com.br/14e191bf-61de-4a85-b32c-11b420cba3f8/playlist.m3u8",NULL,"02:12:20"
3833,NULL,"Os 5 passos para o monitoramento","https://b-vz-05e06853-571.tv.pandavideo.com.br/e7ae7ca6-d31d-4723-8a93-e507b1abb82e/playlist.m3u8",NULL,"00:59:41"
3302,"Cálculo de Potência e Certificação","Lasers Ópticos","https://b-vz-05e06853-571.tv.pandavideo.com.br/ec66d400-3b18-4642-9573-f096bbd8cd65/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=ec66d400-3b18-4642-9573-f096bbd8cd65","00:19:51"
3310,"Cálculo de Potência e Certificação","OTDR","https://b-vz-05e06853-571.tv.pandavideo.com.br/18d7e4e1-78ac-45de-b7fd-92c9a406c74e/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=18d7e4e1-78ac-45de-b7fd-92c9a406c74e","00:12:28"
3323,"Cálculo de Potência e Certificação","Cenário Desbalanceado","https://b-vz-05e06853-571.tv.pandavideo.com.br/cdbcc81b-44b3-45a5-9289-98424a7b59fa/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=cdbcc81b-44b3-45a5-9289-98424a7b59fa","00:18:10"
3322,"Cálculo de Potência e Certificação","Cenário Balanceado","https://b-vz-05e06853-571.tv.pandavideo.com.br/d314f5f9-34a3-4bac-88e0-04a94c204765/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=d314f5f9-34a3-4bac-88e0-04a94c204765","00:27:30"
3321,"Cálculo de Potência e Certificação","Cenario PTP","https://b-vz-05e06853-571.tv.pandavideo.com.br/982b775f-75c8-4b4e-9e87-6a9d27b84165/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=982b775f-75c8-4b4e-9e87-6a9d27b84165","00:38:41"
3817,"WORKSHOPS AO VIVO","Workshop: Criando Clientes Influenciadores","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=3be1dc22-5263-4d77-8277-5248e4b24192",NULL,"01:51:33"
3823,"Introdução a redes TCP/IP","Interfaces e suas capacidades","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=a534d146-60cd-4b98-8d02-aa67e1a87d07",NULL,"00:28:14"
3320,"Cálculo de Potência e Certificação","Como funciona o OTDR","https://b-vz-05e06853-571.tv.pandavideo.com.br/91696151-1a1a-453d-870c-5c08e6f0eb3e/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=91696151-1a1a-453d-870c-5c08e6f0eb3e","00:42:54"
3319,"Cálculo de Potência e Certificação","Cenário Desbalanceado","https://b-vz-05e06853-571.tv.pandavideo.com.br/355b2b47-9e33-4bc1-9833-6583902ac19f/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=355b2b47-9e33-4bc1-9833-6583902ac19f","00:27:32"
3316,"Cálculo de Potência e Certificação","Cenário 03","https://b-vz-05e06853-571.tv.pandavideo.com.br/0fec86d6-d2f5-421d-8b36-1f15669dda79/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=0fec86d6-d2f5-421d-8b36-1f15669dda79","00:22:49"
3308,"Cálculo de Potência e Certificação","Identificação de Fibra Ativa","https://b-vz-05e06853-571.tv.pandavideo.com.br/82514d79-b937-45c8-8312-40ce34f0db7b/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=82514d79-b937-45c8-8312-40ce34f0db7b","00:07:59"
3309,"Cálculo de Potência e Certificação","Microscópio de Inspeção","https://b-vz-05e06853-571.tv.pandavideo.com.br/f47afc86-ff6c-4b12-88d3-373c02596ef8/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=f47afc86-ff6c-4b12-88d3-373c02596ef8","00:16:42"
3307,"Cálculo de Potência e Certificação","Power Meter PON","https://b-vz-05e06853-571.tv.pandavideo.com.br/d152f32c-0db4-4754-b66a-8ff35186e252/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=d152f32c-0db4-4754-b66a-8ff35186e252","00:11:58"
3306,"Cálculo de Potência e Certificação","Power Meter","https://b-vz-05e06853-571.tv.pandavideo.com.br/a2aea740-8dbf-46a7-a0d7-729746df25f6/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=a2aea740-8dbf-46a7-a0d7-729746df25f6","00:07:57"
3315,"Cálculo de Potência e Certificação","Cenário 02","https://b-vz-05e06853-571.tv.pandavideo.com.br/a17a714e-7a13-4521-9778-ecbcf4e7837d/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=a17a714e-7a13-4521-9778-ecbcf4e7837d","00:04:46"
3305,"Cálculo de Potência e Certificação","Visual Fault Locator","https://b-vz-05e06853-571.tv.pandavideo.com.br/137cd7de-754f-4327-b7ce-6eacc1350c70/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=137cd7de-754f-4327-b7ce-6eacc1350c70","00:12:14"
3304,"Cálculo de Potência e Certificação","ORL","https://b-vz-05e06853-571.tv.pandavideo.com.br/3c5c6d1f-e115-4811-a3e0-36c9d50daf62/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=3c5c6d1f-e115-4811-a3e0-36c9d50daf62","00:09:05"
3317,"Cálculo de Potência e Certificação","Cenário PTP","https://b-vz-05e06853-571.tv.pandavideo.com.br/21b6b832-61e1-4202-8fd3-f30b65b87322/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=21b6b832-61e1-4202-8fd3-f30b65b87322","00:24:20"
3318,"Cálculo de Potência e Certificação","Cenário Balanceado","https://b-vz-05e06853-571.tv.pandavideo.com.br/ac52e6e6-ac18-4cd9-bf09-3042388b3805/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=ac52e6e6-ac18-4cd9-bf09-3042388b3805","00:22:15"
3303,"Cálculo de Potência e Certificação","Atenuação típica dos passivos","https://b-vz-05e06853-571.tv.pandavideo.com.br/62c64074-56a4-42b5-8592-d595bfa7e0f4/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=62c64074-56a4-42b5-8592-d595bfa7e0f4","00:19:29"
3301,"Cálculo de Potência e Certificação","dB e dBm","https://b-vz-05e06853-571.tv.pandavideo.com.br/32aabd5f-40b8-4d79-ac1e-584035204ff8/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=32aabd5f-40b8-4d79-ac1e-584035204ff8","00:11:58"
3300,"Cálculo de Potência e Certificação","Introdução ao cálculo de potência","https://b-vz-05e06853-571.tv.pandavideo.com.br/8080060f-c959-4e2a-8cb8-dd87be0bbb52/playlist.m3u8","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=8080060f-c959-4e2a-8cb8-dd87be0bbb52","00:08:43"
3839,"Cálculo de Potência","O que é o Cálculo de Potência","https://b-vz-05e06853-571.tv.pandavideo.com.br/69218f97-4b06-419a-91da-f5968b768fec/playlist.m3u8",NULL,"00:14:08"
2767,"SUPORTE TÉCNICO","3-23 DHCP SERVER DESLIGADO","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=9ba21c26-32a7-4a5a-a7a1-5902df2c039b",NULL,"00:03:31"
3832,"Monitoramento da Rede PON via ZABBIX e GRAFANA","Iniciando o monitoramento","https://b-vz-05e06853-571.tv.pandavideo.com.br/fe980839-e295-4d26-97da-84a3d882c419/playlist.m3u8",NULL,"01:41:49"
2836,"Fibra Óptica de A a Z","REDES OPTICAS PONTO E MULTIPONTO","https://b-vz-05e06853-571.tv.pandavideo.com.br/302cc688-d876-42b1-a690-a7170ee4345f/playlist.m3u8","https://b-vz-05e06853-571.tv.pandavideo.com.br/252ad888-f859-4f1e-8925-a73aad55b959/playlist.m3u8","00:31:28"
3799,"Fibra Óptica de A a Z","As etapas de construção da rede","https://b-vz-05e06853-571.tv.pandavideo.com.br/1de1b945-7875-4a57-8c3e-0dac1232ea97/playlist.m3u8","https://b-vz-05e06853-571.tv.pandavideo.com.br/68e45a0b-8572-43a6-b97a-5968cdbcb39a/playlist.m3u8","00:21:38"
3006,"LINKS WORKSHOP","WI-FI SUPORTE E MANUTENCAO","https://player-vz-05e06853-571.tv.pandavideo.com.br/embed/?v=d3793966-6b79-4fe3-a548-276f88626625","https://b-vz-05e06853-571.tv.pandavideo.com.br/d3793966-6b79-4fe3-a548-276f88626625/playlist.m3u8","02:31:01"
2895,"CERTIFICAÇÃO DE REDE E OTDR","REVISÃO DOS ELEMENTOS ÓPTICOS","https://b-vz-05e06853-571.tv.pandavideo.com.br/e9fc5291-03a6-4d76-983a-041b48bdf392/playlist.m3u8","https://b-vz-05e06853-571.tv.pandavideo.com.br/f797504b-6826-45bf-8cb0-fea85d974a1a/playlist.m3u8","00:11:09"
2894,"CERTIFICAÇÃO DE REDE E OTDR","EQUIPAMENTOS DE AFERIÇÃO","https://b-vz-05e06853-571.tv.pandavideo.com.br/a9346205-ec0f-430f-b8da-3b095a4cf1e0/playlist.m3u8","https://b-vz-05e06853-571.tv.pandavideo.com.br/287d5c7d-006b-4073-8782-2de52279857b/playlist.m3u8","00:52:36"
2911,"CERTIFICAÇÃO DE REDE E OTDR","VERIFICAÇÃO DE REPARO COM OTDR","https://b-vz-05e06853-571.tv.pandavideo.com.br/c2312a6d-06dd-46e5-be69-bbff4d1c04bd/playlist.m3u8","https://b-vz-05e06853-571.tv.pandavideo.com.br/072fcc9d-c1c2-4e1b-b9b8-9c14425ca1cf/playlist.m3u8","00:15:19"
2896,"CERTIFICAÇÃO DE REDE E OTDR","POWERMETTER AVANÇADO","https://b-vz-05e06853-571.tv.pandavideo.com.br/e9bbd10f-d9b4-473b-b405-433ab5dafb80/playlist.m3u8","https://b-vz-05e06853-571.tv.pandavideo.com.br/e814d18b-9137-4f41-bfdc-da3511a398b2/playlist.m3u8","00:27:48"
2897,"CERTIFICAÇÃO DE REDE E OTDR","AFERIÇÃO COM FONTE DE LUZ","https://b-vz-05e06853-571.tv.pandavideo.com.br/105e4a54-fa75-4eb6-8a0c-1a650600b0b0/playlist.m3u8","https://b-vz-05e06853-571.tv.pandavideo.com.br/261284f3-dcff-4ce0-b1c0-77f8eb6b8bed/playlist.m3u8","00:13:02"
2898,"CERTIFICAÇÃO DE REDE E OTDR","AFERIÇÃO DE REDE BALANCEADA","https://b-vz-05e06853-571.tv.pandavideo.com.br/0ee3aed2-e60b-4adf-b72f-543b7fa07365/playlist.m3u8","https://b-vz-05e06853-571.tv.pandavideo.com.br/9e3af79c-f725-4b5b-9a32-8ea368560549/playlist.m3u8","00:11:36"
2899,"CERTIFICAÇÃO DE REDE E OTDR","AFERIÇÃO DE REDE DESBALANCEADA","https://b-vz-05e06853-571.tv.pandavideo.com.br/446b5424-0d03-453d-8e30-80f674f19bb8/playlist.m3u8","https://b-vz-05e06853-571.tv.pandavideo.com.br/e00a5734-e693-4f17-8470-04d883e865e0/playlist.m3u8","00:14:18"
2900,"CERTIFICAÇÃO DE REDE E OTDR","INTRODUÇÃO AO OTDR","https://b-vz-05e06853-571.tv.pandavideo.com.br/e772e4d5-1304-4bc3-8526-3bf8e62b3520/playlist.m3u8","https://b-vz-05e06853-571.tv.pandavideo.com.br/0fa7ecdd-e0a1-4a3d-a108-55251818e7dd/playlist.m3u8","00:44:03"
2901,"CERTIFICAÇÃO DE REDE E OTDR","LEITURA DE EVENTOS","https://b-vz-05e06853-571.tv.pandavideo.com.br/b950ff50-3fc8-480e-9270-37665b9c8f75/playlist.m3u8","https://b-vz-05e06853-571.tv.pandavideo.com.br/99c73aa6-6e24-4362-9ee9-b3f2da3dc86a/playlist.m3u8","00:22:44"
2902,"CERTIFICAÇÃO DE REDE E OTDR","AULA PRÁTICA - OTDR ORIENTEK TR600","https://b-vz-05e06853-571.tv.pandavideo.com.br/b5b11c77-7160-43c0-b253-71ea1943d777/playlist.m3u8","https://b-vz-05e06853-571.tv.pandavideo.com.br/6932fd64-6264-4ad7-9e65-65e79d544432/playlist.m3u8","00:36:10"
2904,"CERTIFICAÇÃO DE REDE E OTDR","INTRODUÇÃO","https://b-vz-05e06853-571.tv.pandavideo.com.br/a278a91a-493f-41f4-aa06-e487cbcb61cf/playlist.m3u8","https://b-vz-05e06853-571.tv.pandavideo.com.br/d6441c2b-96c5-4ecf-976a-1dde60a2e238/playlist.m3u8","00:06:28"
